GTS_JOB_TITLE_ID,GTS_JOB_TITLE_NAME,GTS_JOB_TITLE_DESCRIPTION,GTS_JOB_TITLE_STATUS
659,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
660,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
661,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
662,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
663,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
664,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
665,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
666,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
667,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
668,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
669,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
670,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
671,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
672,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
673,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
674,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
675,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
676,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
677,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
678,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
679,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
680,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
681,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
682,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
683,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
684,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
685,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
686,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
687,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
688,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
689,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
690,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
691,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
692,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
693,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
694,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
695,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
696,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
697,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
698,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
699,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
700,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
701,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
702,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
703,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
704,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
705,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
706,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
707,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
708,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
709,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
710,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
711,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
712,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
713,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
714,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
715,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
716,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
717,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
718,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
719,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
720,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
721,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
722,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
723,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
724,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
725,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
726,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
727,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
728,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
729,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
730,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
731,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
732,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
733,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
734,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
735,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
736,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
737,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
738,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
739,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
740,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
741,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
742,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
743,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
744,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
745,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
746,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
747,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
748,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
749,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
750,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
751,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
752,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
753,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
754,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
755,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
756,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
757,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
758,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
759,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
760,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
761,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
762,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
763,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
764,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
765,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
766,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
767,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
768,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
769,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
770,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
771,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
772,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
773,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
774,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
775,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
776,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
777,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
778,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
779,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
780,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
781,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
782,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
783,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
784,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
785,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
786,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
787,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
788,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
789,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
790,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
791,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
792,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
793,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
794,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
795,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
796,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
797,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
798,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
799,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
800,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
801,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
802,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
803,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
804,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
805,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
806,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
807,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
808,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
809,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
810,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
811,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
812,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
813,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
814,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
815,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
816,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
817,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
818,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
819,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
820,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
821,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
822,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
823,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
824,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
825,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
826,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
827,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
828,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
829,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
830,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
831,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
832,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
833,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
834,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
835,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
836,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
837,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
838,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
839,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
840,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
841,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
842,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
843,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
844,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
845,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
846,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
847,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
848,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
849,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
850,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
851,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
852,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
853,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
854,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
855,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
856,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
857,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
858,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
859,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
860,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
861,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
862,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
863,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
864,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
865,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
866,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
867,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
868,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
869,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
870,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
871,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
872,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
873,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
874,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
875,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
876,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
877,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
878,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
879,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
880,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
881,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
882,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
883,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
884,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
885,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
886,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
887,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
888,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
889,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
890,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
891,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
892,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
893,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
894,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
895,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
896,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,FALSE
897,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
898,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
899,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
900,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
901,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
902,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
903,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
904,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
905,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
906,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
907,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
908,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
909,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
910,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
911,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
912,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
913,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
914,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
915,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
916,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",FALSE
917,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
918,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
919,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,FALSE
920,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",TRUE
921,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
922,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
923,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
924,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
925,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
926,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
927,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
928,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",TRUE
929,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
930,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
931,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
932,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
933,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",FALSE
934,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",TRUE
935,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
936,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
937,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
938,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
939,Sales Manager,"Oversees the sales department, develops sales strategies, and ensures revenue targets are met.",FALSE
940,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
941,Web Developer,"Designs and develops websites and web applications, focusing on both the front-end and back-end.",FALSE
942,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
943,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
944,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
945,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
946,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
947,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
948,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
949,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
950,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
951,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
952,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
953,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
954,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
955,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
956,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
957,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
958,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
959,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
960,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",FALSE
961,Database Administrator,"Manages and maintains databases, ensuring their performance, integrity, and security.",TRUE
962,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
963,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
964,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",FALSE
965,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",TRUE
966,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
967,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
968,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
969,Digital Marketing Specialist,"Plans, implements, and analyzes marketing campaigns across digital platforms to drive growth.",TRUE
970,Product Manager,Defines and oversees the development of a product from concept to launch.,FALSE
971,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",TRUE
972,Project Manager,"Manages project timelines, resources, and budgets to ensure successful project delivery.",FALSE
973,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
974,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
975,Software Engineer,"Responsible for designing, developing, and maintaining software applications.",FALSE
976,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
977,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,TRUE
978,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
979,UI/UX Designer,"Designs the user interface and experience of digital products, focusing on user-centric design.",TRUE
980,Data Scientist,Analyzes and interprets complex data to provide insights and support decision-making.,TRUE
981,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,TRUE
982,Content Writer,"Creates and writes content for websites, blogs, and other digital platforms to engage the audience.",TRUE
983,Business Analyst,Works with stakeholders to gather and analyze business requirements and propose solutions.,FALSE
984,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,TRUE
985,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
986,Cybersecurity Specialist,Protects an organisations information systems from cyber threats and attacks.,FALSE
987,Product Manager,Defines and oversees the development of a product from concept to launch.,TRUE
988,System Administrator,"Responsible for managing and maintaining IT systems and networks, ensuring their reliability and security.",FALSE
989,Cloud Architect,Designs and manages cloud computing architecture for organizations to ensure scalability and security.,TRUE
990,Machine Learning Engineer,Develops algorithms and models to enable machines to learn from data and make predictions.,FALSE
